Cavity #114      
                 	Frequency	R/Q               	Q      	mode	Polarization_Angle
                 	(Hz)     	Ohm/m^(2n)        	       	    	(Radians/2pi)     
&long_range_modes
   lr(1) =       	1.593e9  	2210.2            	283170.	1   	0.                
   lr(2) =       	2.5708e9 	64292.            	12654. 	1   	0.                
   lr(3) =       	1.6044e9 	1140.8999999999999	193350.	1   	0.                
   lr(4) =       	1.7394e9 	55902.            	1807.5 	1   	0.                
   lr(5) =       	1.8678e9 	35060.            	1697.5 	1   	0.                
   lr(6) =       	1.8684e9 	35370.            	1486.1 	1   	0.                
   lr(7) =       	1.7038e9 	34995.            	876.13 	1   	0.                
   lr(8) =       	1.8581e9 	21264.            	1472.2 	1   	0.                
   lr(9) =       	1.8781e9 	8473.1            	2735.1 	1   	0.                
   lr(10) =      	1.6856e9 	14933.            	636.96 	1   	0.                
/                
