Cavity #182      
                 	Frequency	R/Q              	Q      	mode	Polarization_Angle
                 	(Hz)     	Ohm/m^(2n)       	       	    	(Radians/2pi)     
&long_range_modes
   lr(1) =       	3.0841e9 	3312.6           	262420.	1   	0.                
   lr(2) =       	2.5479e9 	76547.           	6791.4 	1   	0.                
   lr(3) =       	4.401e9  	3873.9           	226150.	1   	0.                
   lr(4) =       	1.8687e9 	38654.           	3596.6 	1   	0.                
   lr(5) =       	1.8688e9 	38491.           	2979.5 	1   	0.                
   lr(6) =       	2.5469e9 	48980.           	2734.6 	1   	0.                
   lr(7) =       	1.7116e9 	50488.           	1635.7 	1   	0.                
   lr(8) =       	1.852e9  	30030.           	2270.7 	1   	0.                
   lr(9) =       	1.7423e9 	34738.           	1546.7 	1   	0.                
   lr(10) =      	1.8694e9 	41012.00000000001	896.19 	1   	0.                
/                
