Cavity #97       
                 	Frequency	R/Q               	Q       	mode	Polarization_Angle
                 	(Hz)     	Ohm/m^(2n)        	        	    	(Radians/2pi)     
&long_range_modes
   lr(1) =       	3.0736e9 	1245.             	1.3924e6	1   	0.                
   lr(2) =       	2.5524e9 	61660.00000000001 	22631.  	1   	0.                
   lr(3) =       	5.5847e9 	1738.8999999999999	928630. 	1   	0.                
   lr(4) =       	1.7397e9 	42081.            	1452.2  	1   	0.                
   lr(5) =       	1.8737e9 	41674.            	1502.4  	1   	0.                
   lr(6) =       	1.873e9  	40774.            	1515.4  	1   	0.                
   lr(7) =       	1.7066e9 	45766.            	1127.4  	1   	0.                
   lr(8) =       	1.8572e9 	24732.            	1657.5  	1   	0.                
   lr(9) =       	2.5349e9 	22308.            	1984.6  	1   	0.                
   lr(10) =      	1.8811e9 	13482.            	2219.4  	1   	0.                
/                
