Cavity #130      
                 	Frequency	R/Q               	Q      	mode	Polarization_Angle
                 	(Hz)     	Ohm/m^(2n)        	       	    	(Radians/2pi)     
&long_range_modes
   lr(1) =       	2.5575e9 	48420.            	10363. 	1   	0.                
   lr(2) =       	5.6207e9 	3087.8            	281720.	1   	0.                
   lr(3) =       	1.8733e9 	36381.            	2620.1 	1   	0.                
   lr(4) =       	1.8729e9 	36204.            	2499.8 	1   	0.                
   lr(5) =       	1.7185e9 	49823.00000000001 	1664.9 	1   	0.                
   lr(6) =       	1.8926e9 	4407.5            	14358. 	1   	0.                
   lr(7) =       	1.8724e9 	31764.            	1771.1 	1   	0.                
   lr(8) =       	1.7382e9 	33596.            	1272.7 	1   	0.                
   lr(9) =       	1.6786e9 	19858.            	2047.1 	1   	0.                
   lr(10) =      	1.8554e9 	27400.000000000004	984.66 	1   	0.                
/                
