Cavity #195      
                 	Frequency	R/Q       	Q       	mode	Polarization_Angle
                 	(Hz)     	Ohm/m^(2n)	        	    	(Radians/2pi)     
&long_range_modes
   lr(1) =       	3.0698e9 	845.43    	1.6451e6	1   	0.                
   lr(2) =       	3.0698e9 	839.71    	1.2135e6	1   	0.                
   lr(3) =       	1.8765e9 	33419.    	3511.6  	1   	0.                
   lr(4) =       	1.746e9  	59398.    	1778.3  	1   	0.                
   lr(5) =       	1.8766e9 	35743.    	1869.4  	1   	0.                
   lr(6) =       	1.7162e9 	42749.    	1247.1  	1   	0.                
   lr(7) =       	1.8949e9 	5015.8    	9563.   	1   	0.                
   lr(8) =       	1.8949e9 	4937.     	9567.8  	1   	0.                
   lr(9) =       	2.5455e9 	10537.    	3925.6  	1   	0.                
   lr(10) =      	1.8657e9 	23651.    	1072.2  	1   	0.                
/                
