Cavity #67       
                 	Frequency	R/Q               	Q      	mode	Polarization_Angle
                 	(Hz)     	Ohm/m^(2n)        	       	    	(Radians/2pi)     
&long_range_modes
   lr(1) =       	2.557e9  	71801.            	13103. 	1   	0.                
   lr(2) =       	3.0566e9 	968.72            	807250.	1   	0.                
   lr(3) =       	1.7298e9 	48111.            	2107.6 	1   	0.                
   lr(4) =       	1.6895e9 	44599.            	1248.3 	1   	0.                
   lr(5) =       	1.868e9  	33919.            	1306.1 	1   	0.                
   lr(6) =       	1.8515e9 	27174.999999999996	1282.3 	1   	0.                
   lr(7) =       	1.8667e9 	36796.            	954.05 	1   	0.                
   lr(8) =       	1.6207e9 	3178.9            	6509.2 	1   	0.                
   lr(9) =       	2.5217e9 	9712.800000000001 	2195.  	1   	0.                
   lr(10) =      	1.8686e9 	21227.999999999996	498.85 	1   	0.                
/                
