Cavity #100      
                 	Frequency	R/Q               	Q      	mode	Polarization_Angle
                 	(Hz)     	Ohm/m^(2n)        	       	    	(Radians/2pi)     
&long_range_modes
   lr(1) =       	3.0607e9 	1330.             	552630.	1   	0.                
   lr(2) =       	1.6136e9 	2195.7            	118390.	1   	0.                
   lr(3) =       	2.5466e9 	62307.            	2497.5 	1   	0.                
   lr(4) =       	1.7086e9 	53961.            	1892.5 	1   	0.                
   lr(5) =       	1.8787e9 	22099.000000000004	3544.1 	1   	0.                
   lr(6) =       	1.8508e9 	30245.000000000004	1983.7 	1   	0.                
   lr(7) =       	1.7426e9 	28206.000000000004	1563.1 	1   	0.                
   lr(8) =       	1.8706e9 	29236.            	1441.3 	1   	0.                
   lr(9) =       	1.8705e9 	28682.            	1466.2 	1   	0.                
   lr(10) =      	2.5207e9 	21323.            	1895.3 	1   	0.                
/                
