Cavity #26       
                 	Frequency	R/Q               	Q      	mode	Polarization_Angle
                 	(Hz)     	Ohm/m^(2n)        	       	    	(Radians/2pi)     
&long_range_modes
   lr(1) =       	3.0785e9 	3308.8            	358130.	1   	0.                
   lr(2) =       	2.5489e9 	73667.            	12498. 	1   	0.                
   lr(3) =       	1.7354e9 	49512.            	2038.9 	1   	0.                
   lr(4) =       	2.5484e9 	57527.            	1617.8 	1   	0.                
   lr(5) =       	1.6937e9 	44181.            	1176.6 	1   	0.                
   lr(6) =       	1.8695e9 	35656.            	1263.9 	1   	0.                
   lr(7) =       	1.87e9   	36878.            	1092.5 	1   	0.                
   lr(8) =       	1.859e9  	21283.            	1204.4 	1   	0.                
   lr(9) =       	1.8835e9 	8213.3            	2578.1 	1   	0.                
   lr(10) =      	1.8719e9 	28168.000000000004	539.53 	1   	0.                
/                
