Cavity #30       
                 	Frequency	R/Q               	Q       	mode	Polarization_Angle
                 	(Hz)     	Ohm/m^(2n)        	        	    	(Radians/2pi)     
&long_range_modes
   lr(1) =       	1.8919e9 	1935.3000000000002	3.176e6 	1   	0.                
   lr(2) =       	1.8919e9 	1932.8000000000002	2.9728e6	1   	0.                
   lr(3) =       	3.0787e9 	1419.6000000000001	1.9554e6	1   	0.                
   lr(4) =       	1.6966e9 	53747.            	2205.6  	1   	0.                
   lr(5) =       	1.7469e9 	50721.            	1384.   	1   	0.                
   lr(6) =       	1.8737e9 	32315.            	1950.3  	1   	0.                
   lr(7) =       	2.5543e9 	35611.            	2068.1  	1   	0.                
   lr(8) =       	1.8731e9 	31165.            	1386.4  	1   	0.                
   lr(9) =       	2.5542e9 	27269.            	2040.7  	1   	0.                
   lr(10) =      	1.8722e9 	32686.            	959.81  	1   	0.                
/                
