Cavity #78       
                 	Frequency	R/Q               	Q     	mode	Polarization_Angle
                 	(Hz)     	Ohm/m^(2n)        	      	    	(Radians/2pi)     
&long_range_modes
   lr(1) =       	2.5624e9 	66766.            	44744.	1   	0.                
   lr(2) =       	1.7086e9 	52794.            	2514.1	1   	0.                
   lr(3) =       	1.8865e9 	8175.3            	14704.	1   	0.                
   lr(4) =       	1.8866e9 	8229.4            	14451.	1   	0.                
   lr(5) =       	1.7446e9 	52260.            	1318.1	1   	0.                
   lr(6) =       	1.8739e9 	38208.            	1415.3	1   	0.                
   lr(7) =       	1.8755e9 	35503.            	1207.8	1   	0.                
   lr(8) =       	1.8612e9 	28955.000000000004	1395.8	1   	0.                
   lr(9) =       	1.8604e9 	26089.000000000004	880.36	1   	0.                
   lr(10) =      	2.5497e9 	7917.999999999999 	3423.4	1   	0.                
/                
