Cavity #72       
                 	Frequency	R/Q               	Q      	mode	Polarization_Angle
                 	(Hz)     	Ohm/m^(2n)        	       	    	(Radians/2pi)     
&long_range_modes
   lr(1) =       	3.0599e9 	3005.1            	150960.	1   	0.                
   lr(2) =       	3.0599e9 	3022.5            	149290.	1   	0.                
   lr(3) =       	2.5563e9 	45172.            	7224.  	1   	0.                
   lr(4) =       	1.8722e9 	32860.            	2144.6 	1   	0.                
   lr(5) =       	1.7353e9 	39109.            	1392.2 	1   	0.                
   lr(6) =       	1.859e9  	22077.            	1917.3 	1   	0.                
   lr(7) =       	1.8715e9 	29245.            	1355.4 	1   	0.                
   lr(8) =       	1.7003e9 	40167.            	871.62 	1   	0.                
   lr(9) =       	2.5459e9 	26796.000000000004	1352.  	1   	0.                
   lr(10) =      	1.6826e9 	14819.            	635.65 	1   	0.                
/                
