Cavity #118      
                 	Frequency	R/Q               	Q       	mode	Polarization_Angle
                 	(Hz)     	Ohm/m^(2n)        	        	    	(Radians/2pi)     
&long_range_modes
   lr(1) =       	1.8942e9 	3095.1            	1.6443e6	1   	0.                
   lr(2) =       	1.8942e9 	3068.6000000000004	1.5754e6	1   	0.                
   lr(3) =       	1.8942e9 	3012.0000000000005	410460. 	1   	0.                
   lr(4) =       	2.552e9  	40697.            	4087.9  	1   	0.                
   lr(5) =       	1.7512e9 	59266.            	1600.7  	1   	0.                
   lr(6) =       	1.8795e9 	17310.            	5084.1  	1   	0.                
   lr(7) =       	2.5528e9 	46350.            	2045.   	1   	0.                
   lr(8) =       	1.7087e9 	42086.            	1185.4  	1   	0.                
   lr(9) =       	1.8798e9 	18365.            	2669.1  	1   	0.                
   lr(10) =      	1.8646e9 	24432.            	1694.1  	1   	0.                
/                
