Cavity #104      
                 	Frequency	R/Q               	Q     	mode	Polarization_Angle
                 	(Hz)     	Ohm/m^(2n)        	      	    	(Radians/2pi)     
&long_range_modes
   lr(1) =       	2.5484e9 	74934.            	9239. 	1   	0.                
   lr(2) =       	3.0798e9 	2294.             	71319.	1   	0.                
   lr(3) =       	1.7383e9 	45681.            	1679.1	1   	0.                
   lr(4) =       	1.7034e9 	48367.00000000001 	1368.1	1   	0.                
   lr(5) =       	1.856e9  	32057.000000000004	2012.3	1   	0.                
   lr(6) =       	1.8773e9 	32867.            	1785.2	1   	0.                
   lr(7) =       	1.7387e9 	43271.            	1096. 	1   	0.                
   lr(8) =       	1.857e9  	33594.            	1017.6	1   	0.                
   lr(9) =       	1.8778e9 	25435.            	877.63	1   	0.                
   lr(10) =      	1.7912e9 	10875.999999999998	1049.4	1   	0.                
/                
