Cavity #86       
                 	Frequency	R/Q               	Q      	mode	Polarization_Angle
                 	(Hz)     	Ohm/m^(2n)        	       	    	(Radians/2pi)     
&long_range_modes
   lr(1) =       	3.0764e9 	2424.4            	464540.	1   	0.                
   lr(2) =       	3.0631e9 	2293.1000000000004	422360.	1   	0.                
   lr(3) =       	3.0631e9 	2262.7            	337560.	1   	0.                
   lr(4) =       	1.7065e9 	50984.99999999999 	1956.8 	1   	0.                
   lr(5) =       	1.8746e9 	36868.            	2573.5 	1   	0.                
   lr(6) =       	2.5599e9 	44288.            	2052.  	1   	0.                
   lr(7) =       	1.8742e9 	37813.            	1528.6 	1   	0.                
   lr(8) =       	1.7397e9 	41172.00000000001 	1059.  	1   	0.                
   lr(9) =       	1.8614e9 	23897.            	1434.9 	1   	0.                
   lr(10) =      	1.8605e9 	21854.            	1301.8 	1   	0.                
/                
