Cavity #22       
                 	Frequency	R/Q               	Q       	mode	Polarization_Angle
                 	(Hz)     	Ohm/m^(2n)        	        	    	(Radians/2pi)     
&long_range_modes
   lr(1) =       	3.0552e9 	982.5699999999999 	9.4801e7	1   	0.                
   lr(2) =       	3.0552e9 	979.4899999999999 	1.6388e7	1   	0.                
   lr(3) =       	1.8912e9 	2777.             	220420. 	1   	0.                
   lr(4) =       	1.8912e9 	2771.9            	214750. 	1   	0.                
   lr(5) =       	2.5519e9 	28868.999999999996	23350.  	1   	0.                
   lr(6) =       	2.552e9  	28499.            	8658.3  	1   	0.                
   lr(7) =       	1.7461e9 	58126.            	2432.8  	1   	0.                
   lr(8) =       	1.7009e9 	43684.            	1703.9  	1   	0.                
   lr(9) =       	1.8677e9 	41719.            	1211.3  	1   	0.                
   lr(10) =      	1.8684e9 	51281.            	612.09  	1   	0.                
/                
