Cavity #44       
                 	Frequency	R/Q               	Q       	mode	Polarization_Angle
                 	(Hz)     	Ohm/m^(2n)        	        	    	(Radians/2pi)     
&long_range_modes
   lr(1) =       	3.0848e9 	883.              	6.317e6 	1   	0.                
   lr(2) =       	5.5694e9 	1815.1999999999998	1.2215e6	1   	0.                
   lr(3) =       	2.5649e9 	35634.            	4808.4  	1   	0.                
   lr(4) =       	1.7429e9 	51090.            	2056.1  	1   	0.                
   lr(5) =       	2.5648e9 	30843.            	4897.9  	1   	0.                
   lr(6) =       	1.8703e9 	26178.            	4185.7  	1   	0.                
   lr(7) =       	1.8628e9 	22704.            	3214.   	1   	0.                
   lr(8) =       	1.8704e9 	29590.            	2214.1  	1   	0.                
   lr(9) =       	1.7075e9 	43719.            	1056.1  	1   	0.                
   lr(10) =      	1.8709e9 	25682.            	1177.4  	1   	0.                
/                
