Cavity #148      
                 	Frequency	R/Q              	Q      	mode	Polarization_Angle
                 	(Hz)     	Ohm/m^(2n)       	       	    	(Radians/2pi)     
&long_range_modes
   lr(1) =       	3.0872e9 	2756.2           	529890.	1   	0.                
   lr(2) =       	3.3592e9 	791.0799999999999	696200.	1   	0.                
   lr(3) =       	1.7096e9 	52684.           	2020.  	1   	0.                
   lr(4) =       	1.7431e9 	43917.           	1913.5 	1   	0.                
   lr(5) =       	1.8734e9 	37246.           	1445.8 	1   	0.                
   lr(6) =       	1.8745e9 	36290.           	1117.7 	1   	0.                
   lr(7) =       	1.8629e9 	22009.           	1805.3 	1   	0.                
   lr(8) =       	2.533e9  	26681.           	1956.9 	1   	0.                
   lr(9) =       	1.8752e9 	32591.           	789.91 	1   	0.                
   lr(10) =      	1.7944e9 	13628.           	987.11 	1   	0.                
/                
