Cavity #51       
                 	Frequency	R/Q               	Q      	mode	Polarization_Angle
                 	(Hz)     	Ohm/m^(2n)        	       	    	(Radians/2pi)     
&long_range_modes
   lr(1) =       	3.1038e9 	4049.             	947310.	1   	0.                
   lr(2) =       	1.8913e9 	3920.5            	115200.	1   	0.                
   lr(3) =       	1.8913e9 	4226.5            	44847. 	1   	0.                
   lr(4) =       	1.8755e9 	24725.            	5998.3 	1   	0.                
   lr(5) =       	1.8756e9 	22200.000000000004	5789.7 	1   	0.                
   lr(6) =       	1.858e9  	30660.            	3715.6 	1   	0.                
   lr(7) =       	2.5606e9 	47412.            	2746.9 	1   	0.                
   lr(8) =       	1.7079e9 	46014.            	1600.8 	1   	0.                
   lr(9) =       	1.8585e9 	32312.            	2390.4 	1   	0.                
   lr(10) =      	1.7429e9 	51467.            	1378.2 	1   	0.                
/                
