Cavity #82       
                 	Frequency	R/Q               	Q       	mode	Polarization_Angle
                 	(Hz)     	Ohm/m^(2n)        	        	    	(Radians/2pi)     
&long_range_modes
   lr(1) =       	3.0761e9 	1075.6000000000001	4.1384e7	1   	0.                
   lr(2) =       	2.5647e9 	63097.            	12183.  	1   	0.                
   lr(3) =       	1.8542e9 	30540.            	3938.7  	1   	0.                
   lr(4) =       	1.7123e9 	51798.            	1882.   	1   	0.                
   lr(5) =       	1.7432e9 	45694.            	1860.9  	1   	0.                
   lr(6) =       	1.8872e9 	2556.5            	24999.  	1   	0.                
   lr(7) =       	1.877e9  	24181.            	2623.9  	1   	0.                
   lr(8) =       	1.6413e9 	4795.900000000001 	9359.1  	1   	0.                
   lr(9) =       	1.8765e9 	22834.            	1711.2  	1   	0.                
   lr(10) =      	1.8777e9 	32151.            	742.69  	1   	0.                
/                
