Cavity #48       
                 	Frequency	R/Q               	Q      	mode	Polarization_Angle
                 	(Hz)     	Ohm/m^(2n)        	       	    	(Radians/2pi)     
&long_range_modes
   lr(1) =       	1.6081e9 	1345.6000000000001	321390.	1   	0.                
   lr(2) =       	2.5369e9 	35613.            	12412. 	1   	0.                
   lr(3) =       	2.5366e9 	30766.            	5252.7 	1   	0.                
   lr(4) =       	1.7168e9 	51993.            	1825.4 	1   	0.                
   lr(5) =       	1.8559e9 	29850.            	2580.9 	1   	0.                
   lr(6) =       	1.8744e9 	36794.            	1997.5 	1   	0.                
   lr(7) =       	1.7473e9 	32253.            	1510.6 	1   	0.                
   lr(8) =       	1.8745e9 	33838.            	1441.  	1   	0.                
   lr(9) =       	1.8795e9 	24779.            	1117.5 	1   	0.                
   lr(10) =      	1.8799e9 	21450.999999999996	987.88 	1   	0.                
/                
