Cavity #160      
                 	Frequency	R/Q               	Q       	mode	Polarization_Angle
                 	(Hz)     	Ohm/m^(2n)        	        	    	(Radians/2pi)     
&long_range_modes
   lr(1) =       	3.0795e9 	3566.2            	637270. 	1   	0.                
   lr(2) =       	5.5948e9 	1279.0000000000002	1.1288e6	1   	0.                
   lr(3) =       	1.875e9  	33477.            	3492.3  	1   	0.                
   lr(4) =       	1.7156e9 	54742.            	1761.3  	1   	0.                
   lr(5) =       	2.5671e9 	52178.00000000001 	2183.3  	1   	0.                
   lr(6) =       	1.7465e9 	38328.            	1409.7  	1   	0.                
   lr(7) =       	1.8564e9 	30028.            	1834.9  	1   	0.                
   lr(8) =       	1.8746e9 	40224.            	1189.2  	1   	0.                
   lr(9) =       	2.5612e9 	28732.000000000004	1638.3  	1   	0.                
   lr(10) =      	1.8802e9 	11431.            	2537.7  	1   	0.                
/                
