Cavity #60       
                 	Frequency	R/Q               	Q       	mode	Polarization_Angle
                 	(Hz)     	Ohm/m^(2n)        	        	    	(Radians/2pi)     
&long_range_modes
   lr(1) =       	5.5521e9 	1793.8000000000002	1.5082e6	1   	0.                
   lr(2) =       	5.5305e9 	2066.8            	1.1454e6	1   	0.                
   lr(3) =       	1.8694e9 	36695.            	3186.8  	1   	0.                
   lr(4) =       	1.709e9  	52134.            	1689.4  	1   	0.                
   lr(5) =       	1.8697e9 	35603.            	2019.5  	1   	0.                
   lr(6) =       	2.5403e9 	46179.            	2080.6  	1   	0.                
   lr(7) =       	1.8793e9 	9162.6            	5982.7  	1   	0.                
   lr(8) =       	1.7419e9 	29429.            	1671.9  	1   	0.                
   lr(9) =       	2.548e9  	40321.99999999999 	1582.2  	1   	0.                
   lr(10) =      	1.8546e9 	26180.            	1662.3  	1   	0.                
/                
