Cavity #52       
                 	Frequency	R/Q               	Q      	mode	Polarization_Angle
                 	(Hz)     	Ohm/m^(2n)        	       	    	(Radians/2pi)     
&long_range_modes
   lr(1) =       	5.6142e9 	4837.8            	137560.	1   	0.                
   lr(2) =       	1.6323e9 	1570.             	110860.	1   	0.                
   lr(3) =       	1.7184e9 	56284.            	2021.5 	1   	0.                
   lr(4) =       	1.8704e9 	34968.            	2512.8 	1   	0.                
   lr(5) =       	1.8595e9 	24474.            	2511.5 	1   	0.                
   lr(6) =       	1.8704e9 	38261.            	1496.6 	1   	0.                
   lr(7) =       	1.7507e9 	26631.999999999996	1691.7 	1   	0.                
   lr(8) =       	1.6918e9 	18925.            	1372.5 	1   	0.                
   lr(9) =       	1.8715e9 	31212.            	649.2  	1   	0.                
   lr(10) =      	2.5398e9 	28941.            	906.74 	1   	0.                
/                
