Cavity #136      
                 	Frequency	R/Q               	Q      	mode	Polarization_Angle
                 	(Hz)     	Ohm/m^(2n)        	       	    	(Radians/2pi)     
&long_range_modes
   lr(1) =       	1.6109e9 	1189.8            	605120.	1   	0.                
   lr(2) =       	3.0803e9 	3549.3            	301980.	1   	0.                
   lr(3) =       	1.6353e9 	3195.2999999999997	74671. 	1   	0.                
   lr(4) =       	2.5401e9 	37565.            	8899.2 	1   	0.                
   lr(5) =       	1.8711e9 	31972.999999999996	3104.9 	1   	0.                
   lr(6) =       	1.851e9  	33806.            	2864.2 	1   	0.                
   lr(7) =       	1.7132e9 	52307.            	1543.4 	1   	0.                
   lr(8) =       	2.5399e9 	32745.000000000004	2859.5 	1   	0.                
   lr(9) =       	1.7426e9 	26494.            	1980.6 	1   	0.                
   lr(10) =      	2.5409e9 	42339.            	1212.1 	1   	0.                
/                
