Cavity #145      
                 	Frequency	R/Q               	Q       	mode	Polarization_Angle
                 	(Hz)     	Ohm/m^(2n)        	        	    	(Radians/2pi)     
&long_range_modes
   lr(1) =       	3.0741e9 	2625.7999999999997	2.2986e6	1   	0.                
   lr(2) =       	3.0741e9 	2622.7            	1.6901e6	1   	0.                
   lr(3) =       	5.5383e9 	2801.2999999999997	422750. 	1   	0.                
   lr(4) =       	2.5625e9 	49360.            	5513.3  	1   	0.                
   lr(5) =       	1.704e9  	56246.            	1935.   	1   	0.                
   lr(6) =       	1.7487e9 	29522.            	1918.2  	1   	0.                
   lr(7) =       	1.8714e9 	38125.            	1478.   	1   	0.                
   lr(8) =       	1.8593e9 	26638.            	1577.8  	1   	0.                
   lr(9) =       	1.8699e9 	39932.            	1018.5  	1   	0.                
   lr(10) =      	2.5516e9 	24142.            	1253.6  	1   	0.                
/                
