Cavity #98       
                 	Frequency	R/Q               	Q      	mode	Polarization_Angle
                 	(Hz)     	Ohm/m^(2n)        	       	    	(Radians/2pi)     
&long_range_modes
   lr(1) =       	3.0893e9 	1283.9999999999998	644430.	1   	0.                
   lr(2) =       	3.0538e9 	2549.7            	141280.	1   	0.                
   lr(3) =       	3.0538e9 	2549.2            	141300.	1   	0.                
   lr(4) =       	1.8714e9 	42318.            	3074.5 	1   	0.                
   lr(5) =       	2.5565e9 	50154.            	2158.7 	1   	0.                
   lr(6) =       	1.7095e9 	50376.            	1342.6 	1   	0.                
   lr(7) =       	1.8716e9 	46087.99999999999 	1426.4 	1   	0.                
   lr(8) =       	1.857e9  	23217.            	2503.6 	1   	0.                
   lr(9) =       	1.7498e9 	30701.            	1445.8 	1   	0.                
   lr(10) =      	2.5352e9 	25919.            	1080.4 	1   	0.                
/                
