Cavity #102      
                 	Frequency	R/Q               	Q       	mode	Polarization_Angle
                 	(Hz)     	Ohm/m^(2n)        	        	    	(Radians/2pi)     
&long_range_modes
   lr(1) =       	3.0674e9 	1869.3999999999999	6.1949e6	1   	0.                
   lr(2) =       	3.0485e9 	1060.1            	871250. 	1   	0.                
   lr(3) =       	2.5651e9 	48221.            	6197.6  	1   	0.                
   lr(4) =       	1.6991e9 	48852.            	2206.8  	1   	0.                
   lr(5) =       	1.7388e9 	47089.            	1947.7  	1   	0.                
   lr(6) =       	2.537e9  	30068.            	3686.6  	1   	0.                
   lr(7) =       	1.8728e9 	32467.            	838.11  	1   	0.                
   lr(8) =       	1.8716e9 	35660.            	708.75  	1   	0.                
   lr(9) =       	1.8606e9 	19831.            	1263.6  	1   	0.                
   lr(10) =      	1.8748e9 	32397.            	616.52  	1   	0.                
/                
