Cavity #156      
                 	Frequency	R/Q               	Q       	mode	Polarization_Angle
                 	(Hz)     	Ohm/m^(2n)        	        	    	(Radians/2pi)     
&long_range_modes
   lr(1) =       	3.0501e9 	858.61            	6.7617e6	1   	0.                
   lr(2) =       	3.0501e9 	869.23            	2.0613e6	1   	0.                
   lr(3) =       	2.5633e9 	48388.            	9357.7  	1   	0.                
   lr(4) =       	1.7336e9 	44936.99999999999 	1574.3  	1   	0.                
   lr(5) =       	1.7005e9 	46692.            	1360.4  	1   	0.                
   lr(6) =       	2.5309e9 	13726.            	4868.4  	1   	0.                
   lr(7) =       	1.8703e9 	42674.            	977.85  	1   	0.                
   lr(8) =       	1.8683e9 	41477.00000000001 	883.62  	1   	0.                
   lr(9) =       	1.8781e9 	12085.999999999998	2954.3  	1   	0.                
   lr(10) =      	1.8547e9 	20273.            	917.48  	1   	0.                
/                
