Cavity #187      
                 	Frequency	R/Q               	Q       	mode	Polarization_Angle
                 	(Hz)     	Ohm/m^(2n)        	        	    	(Radians/2pi)     
&long_range_modes
   lr(1) =       	3.0627e9 	3021.3            	1.1972e7	1   	0.                
   lr(2) =       	3.0627e9 	3024.2999999999997	1.144e7 	1   	0.                
   lr(3) =       	3.0627e9 	2989.6            	817610. 	1   	0.                
   lr(4) =       	2.5575e9 	57796.            	10395.  	1   	0.                
   lr(5) =       	1.7095e9 	47695.            	1637.7  	1   	0.                
   lr(6) =       	1.8709e9 	36259.            	1545.4  	1   	0.                
   lr(7) =       	1.7351e9 	33279.            	1555.   	1   	0.                
   lr(8) =       	1.8719e9 	36438.            	1229.3  	1   	0.                
   lr(9) =       	1.8534e9 	27021.            	1601.8  	1   	0.                
   lr(10) =      	1.8725e9 	41163.99999999999 	674.83  	1   	0.                
/                
