Cavity #153      
                 	Frequency	R/Q               	Q       	mode	Polarization_Angle
                 	(Hz)     	Ohm/m^(2n)        	        	    	(Radians/2pi)     
&long_range_modes
   lr(1) =       	3.0656e9 	1675.3999999999999	1.5224e7	1   	0.                
   lr(2) =       	3.0656e9 	1692.8000000000002	2.4694e6	1   	0.                
   lr(3) =       	2.5343e9 	36700.            	7491.   	1   	0.                
   lr(4) =       	1.6967e9 	50127.            	1788.9  	1   	0.                
   lr(5) =       	1.8669e9 	35467.            	2123.5  	1   	0.                
   lr(6) =       	1.7353e9 	38384.            	1601.2  	1   	0.                
   lr(7) =       	2.5501e9 	43554.00000000001 	1843.2  	1   	0.                
   lr(8) =       	1.8674e9 	40126.            	1039.7  	1   	0.                
   lr(9) =       	1.8682e9 	38510.            	880.94  	1   	0.                
   lr(10) =      	1.8543e9 	27452.            	1159.3  	1   	0.                
/                
