Cavity #167      
                 	Frequency	R/Q               	Q       	mode	Polarization_Angle
                 	(Hz)     	Ohm/m^(2n)        	        	    	(Radians/2pi)     
&long_range_modes
   lr(1) =       	3.3556e9 	845.02            	2.7171e6	1   	0.                
   lr(2) =       	3.0536e9 	994.01            	786400. 	1   	0.                
   lr(3) =       	2.5577e9 	47730.            	6049.4  	1   	0.                
   lr(4) =       	1.7511e9 	47067.            	2266.1  	1   	0.                
   lr(5) =       	1.8663e9 	24141.            	3302.9  	1   	0.                
   lr(6) =       	1.7106e9 	48160.99999999999 	1499.8  	1   	0.                
   lr(7) =       	1.8759e9 	34962.            	1843.2  	1   	0.                
   lr(8) =       	1.8762e9 	33238.            	1381.4  	1   	0.                
   lr(9) =       	1.8772e9 	30078.999999999996	1230.1  	1   	0.                
   lr(10) =      	1.7965e9 	17466.            	951.25  	1   	0.                
/                
