Cavity #65       
                 	Frequency	R/Q               	Q      	mode	Polarization_Angle
                 	(Hz)     	Ohm/m^(2n)        	       	    	(Radians/2pi)     
&long_range_modes
   lr(1) =       	3.37e9   	1204.3            	545650.	1   	0.                
   lr(2) =       	3.37e9   	1205.7            	438350.	1   	0.                
   lr(3) =       	2.5651e9 	52810.            	3337.9 	1   	0.                
   lr(4) =       	1.8622e9 	26618.            	4463.1 	1   	0.                
   lr(5) =       	1.7475e9 	52874.            	1649.2 	1   	0.                
   lr(6) =       	1.8736e9 	27582.            	3125.2 	1   	0.                
   lr(7) =       	1.8737e9 	27365.            	2814.7 	1   	0.                
   lr(8) =       	1.7082e9 	50914.            	1306.7 	1   	0.                
   lr(9) =       	2.5521e9 	20700.            	1485.4 	1   	0.                
   lr(10) =      	1.8744e9 	31309.999999999996	687.72 	1   	0.                
/                
