Cavity #16       
                 	Frequency	R/Q               	Q      	mode	Polarization_Angle
                 	(Hz)     	Ohm/m^(2n)        	       	    	(Radians/2pi)     
&long_range_modes
   lr(1) =       	3.0514e9 	3253.8            	2.316e6	1   	0.                
   lr(2) =       	3.0514e9 	3226.7000000000003	2.236e6	1   	0.                
   lr(3) =       	3.0514e9 	3153.3            	664300.	1   	0.                
   lr(4) =       	2.5399e9 	59222.            	4100.5 	1   	0.                
   lr(5) =       	1.7039e9 	53736.            	1931.8 	1   	0.                
   lr(6) =       	1.868e9  	44002.            	1739.6 	1   	0.                
   lr(7) =       	1.8519e9 	25743.999999999996	2253.6 	1   	0.                
   lr(8) =       	1.7435e9 	22620.            	1527.2 	1   	0.                
   lr(9) =       	1.8696e9 	46746.99999999999 	658.93 	1   	0.                
   lr(10) =      	1.8696e9 	44372.99999999999 	578.86 	1   	0.                
/                
