Cavity #165      
                 	Frequency	R/Q               	Q       	mode	Polarization_Angle
                 	(Hz)     	Ohm/m^(2n)        	        	    	(Radians/2pi)     
&long_range_modes
   lr(1) =       	3.0711e9 	394.34999999999997	4.1126e6	1   	0.                
   lr(2) =       	2.569e9  	51872.            	3078.7  	1   	0.                
   lr(3) =       	1.8696e9 	34181.            	2966.5  	1   	0.                
   lr(4) =       	2.554e9  	30270.            	4002.1  	1   	0.                
   lr(5) =       	1.8702e9 	34276.            	2465.2  	1   	0.                
   lr(6) =       	1.7149e9 	50551.00000000001 	1460.2  	1   	0.                
   lr(7) =       	1.7463e9 	51600.            	1314.6  	1   	0.                
   lr(8) =       	1.8854e9 	8489.             	8033.2  	1   	0.                
   lr(9) =       	1.8703e9 	31378.            	1662.4  	1   	0.                
   lr(10) =      	1.8611e9 	22710.            	2121.8  	1   	0.                
/                
