Cavity #115      
                 	Frequency	R/Q              	Q     	mode	Polarization_Angle
                 	(Hz)     	Ohm/m^(2n)       	      	    	(Radians/2pi)     
&long_range_modes
   lr(1) =       	2.5656e9 	54141.           	78908.	1   	0.                
   lr(2) =       	1.7332e9 	52760.           	2055.3	1   	0.                
   lr(3) =       	1.7006e9 	43817.00000000001	1520. 	1   	0.                
   lr(4) =       	2.5403e9 	8567.2           	9029.5	1   	0.                
   lr(5) =       	1.8697e9 	33370.           	1440.6	1   	0.                
   lr(6) =       	1.6293e9 	2878.5           	14512.	1   	0.                
   lr(7) =       	1.8706e9 	35011.           	1144. 	1   	0.                
   lr(8) =       	2.5161e9 	14340.           	2783.8	1   	0.                
   lr(9) =       	1.8552e9 	24392.           	908.65	1   	0.                
   lr(10) =      	1.8716e9 	29044.           	682.09	1   	0.                
/                
