Cavity #133      
                 	Frequency	R/Q               	Q      	mode	Polarization_Angle
                 	(Hz)     	Ohm/m^(2n)        	       	    	(Radians/2pi)     
&long_range_modes
   lr(1) =       	1.6064e9 	1156.2            	159420.	1   	0.                
   lr(2) =       	1.8697e9 	27422.            	4970.1 	1   	0.                
   lr(3) =       	1.7374e9 	49359.            	2119.3 	1   	0.                
   lr(4) =       	1.8698e9 	29448.            	3514.7 	1   	0.                
   lr(5) =       	1.7042e9 	47723.00000000001 	1403.7 	1   	0.                
   lr(6) =       	1.8702e9 	25909.            	1269.  	1   	0.                
   lr(7) =       	1.8857e9 	6064.9            	5119.1 	1   	0.                
   lr(8) =       	1.8532e9 	23267.000000000004	1026.4 	1   	0.                
   lr(9) =       	2.5548e9 	17680.            	1862.  	1   	0.                
   lr(10) =      	2.5548e9 	17086.            	1826.9 	1   	0.                
/                
