Cavity #161      
                 	Frequency	R/Q               	Q      	mode	Polarization_Angle
                 	(Hz)     	Ohm/m^(2n)        	       	    	(Radians/2pi)     
&long_range_modes
   lr(1) =       	2.5681e9 	55119.            	142610.	1   	0.                
   lr(2) =       	1.7104e9 	47323.00000000001 	1554.5 	1   	0.                
   lr(3) =       	1.89e9   	4834.6            	15814. 	1   	0.                
   lr(4) =       	1.7377e9 	47838.            	1361.7 	1   	0.                
   lr(5) =       	1.8741e9 	32877.            	1942.  	1   	0.                
   lr(6) =       	1.874e9  	32580.            	1823.7 	1   	0.                
   lr(7) =       	2.5471e9 	16351.            	2374.4 	1   	0.                
   lr(8) =       	1.8531e9 	26913.999999999996	864.22 	1   	0.                
   lr(9) =       	1.6814e9 	9026.             	1700.9 	1   	0.                
   lr(10) =      	1.8725e9 	24223.            	694.07 	1   	0.                
/                
