Cavity #131      
                 	Frequency	R/Q               	Q       	mode	Polarization_Angle
                 	(Hz)     	Ohm/m^(2n)        	        	    	(Radians/2pi)     
&long_range_modes
   lr(1) =       	3.0566e9 	1400.1            	1.5209e6	1   	0.                
   lr(2) =       	3.0566e9 	1440.8000000000002	761570. 	1   	0.                
   lr(3) =       	3.0633e9 	2615.5            	239660. 	1   	0.                
   lr(4) =       	2.5474e9 	41788.            	4364.6  	1   	0.                
   lr(5) =       	2.531e9  	40787.00000000001 	3733.7  	1   	0.                
   lr(6) =       	1.693e9  	46467.            	1755.1  	1   	0.                
   lr(7) =       	1.7316e9 	45723.            	1797.9  	1   	0.                
   lr(8) =       	1.8727e9 	36205.            	1358.5  	1   	0.                
   lr(9) =       	1.8586e9 	28032.            	1322.8  	1   	0.                
   lr(10) =      	1.8578e9 	26139.            	1007.8  	1   	0.                
/                
