Cavity #126      
                 	Frequency	R/Q               	Q     	mode	Polarization_Angle
                 	(Hz)     	Ohm/m^(2n)        	      	    	(Radians/2pi)     
&long_range_modes
   lr(1) =       	2.5617e9 	60021.00000000001 	13611.	1   	0.                
   lr(2) =       	1.8694e9 	30886.            	2510.7	1   	0.                
   lr(3) =       	1.8699e9 	30623.999999999996	2413.5	1   	0.                
   lr(4) =       	1.729e9  	38787.            	1428.5	1   	0.                
   lr(5) =       	1.8521e9 	32736.            	1571.9	1   	0.                
   lr(6) =       	1.7055e9 	37990.            	856.71	1   	0.                
   lr(7) =       	4.675e9  	9821.6            	8076.1	1   	0.                
   lr(8) =       	2.5229e9 	10152.000000000002	2855.4	1   	0.                
   lr(9) =       	1.6836e9 	17679.            	627.55	1   	0.                
   lr(10) =      	1.7874e9 	10218.            	801.63	1   	0.                
/                
