Cavity #191      
                 	Frequency	R/Q              	Q       	mode	Polarization_Angle
                 	(Hz)     	Ohm/m^(2n)       	        	    	(Radians/2pi)     
&long_range_modes
   lr(1) =       	3.0436e9 	1798.5           	1.1947e6	1   	0.                
   lr(2) =       	2.5526e9 	55319.           	3290.   	1   	0.                
   lr(3) =       	1.7346e9 	45167.           	1829.2  	1   	0.                
   lr(4) =       	1.6995e9 	46948.99999999999	1684.5  	1   	0.                
   lr(5) =       	1.8702e9 	37605.           	1233.4  	1   	0.                
   lr(6) =       	1.8704e9 	37777.           	1125.2  	1   	0.                
   lr(7) =       	2.5202e9 	18180.           	3060.1  	1   	0.                
   lr(8) =       	1.8518e9 	26721.           	1374.   	1   	0.                
   lr(9) =       	1.8727e9 	42868.00000000001	509.4   	1   	0.                
   lr(10) =      	1.8777e9 	9337.            	2221.6  	1   	0.                
/                
