Cavity #88       
                 	Frequency	R/Q               	Q      	mode	Polarization_Angle
                 	(Hz)     	Ohm/m^(2n)        	       	    	(Radians/2pi)     
&long_range_modes
   lr(1) =       	7.663e9  	4962.             	190200.	1   	0.                
   lr(2) =       	2.5624e9 	54797.            	3520.  	1   	0.                
   lr(3) =       	1.7382e9 	48600.            	2047.7 	1   	0.                
   lr(4) =       	1.7048e9 	48707.            	1442.3 	1   	0.                
   lr(5) =       	1.8693e9 	31601.            	2370.1 	1   	0.                
   lr(6) =       	1.8699e9 	30580.            	1674.6 	1   	0.                
   lr(7) =       	1.8704e9 	33533.            	1112.9 	1   	0.                
   lr(8) =       	1.857e9  	23831.000000000004	1511.3 	1   	0.                
   lr(9) =       	1.8809e9 	5831.1            	4965.8 	1   	0.                
   lr(10) =      	2.5475e9 	12938.            	2241.2 	1   	0.                
/                
