Cavity #173      
                 	Frequency	R/Q               	Q       	mode	Polarization_Angle
                 	(Hz)     	Ohm/m^(2n)        	        	    	(Radians/2pi)     
&long_range_modes
   lr(1) =       	3.066e9  	3475.2            	2.772e6 	1   	0.                
   lr(2) =       	3.066e9  	3461.4            	2.5248e6	1   	0.                
   lr(3) =       	3.0634e9 	674.85            	4.564e6 	1   	0.                
   lr(4) =       	1.7018e9 	47582.00000000001 	2057.1  	1   	0.                
   lr(5) =       	1.7355e9 	44682.00000000001 	2185.9  	1   	0.                
   lr(6) =       	2.5402e9 	13196.000000000002	5479.3  	1   	0.                
   lr(7) =       	2.5185e9 	18045.            	3733.5  	1   	0.                
   lr(8) =       	1.8716e9 	39855.            	1154.1  	1   	0.                
   lr(9) =       	1.8705e9 	44982.            	710.86  	1   	0.                
   lr(10) =      	1.8733e9 	32340.            	483.37  	1   	0.                
/                
