Cavity #89       
                 	Frequency	R/Q              	Q     	mode	Polarization_Angle
                 	(Hz)     	Ohm/m^(2n)       	      	    	(Radians/2pi)     
&long_range_modes
   lr(1) =       	2.5687e9 	55653.           	27337.	1   	0.                
   lr(2) =       	1.7362e9 	50584.           	1661. 	1   	0.                
   lr(3) =       	1.8712e9 	34479.           	1953.7	1   	0.                
   lr(4) =       	1.8716e9 	36105.           	1668.1	1   	0.                
   lr(5) =       	1.705e9  	42962.99999999999	1062.3	1   	0.                
   lr(6) =       	1.8565e9 	25168.           	1384.3	1   	0.                
   lr(7) =       	2.5315e9 	15208.           	2113.7	1   	0.                
   lr(8) =       	1.7741e9 	9640.9           	1024.5	1   	0.                
   lr(9) =       	1.8724e9 	22383.           	459.25	1   	0.                
   lr(10) =      	2.5325e9 	16831.           	707.19	1   	0.                
/                
