Cavity #21       
                 	Frequency	R/Q               	Q       	mode	Polarization_Angle
                 	(Hz)     	Ohm/m^(2n)        	        	    	(Radians/2pi)     
&long_range_modes
   lr(1) =       	3.0668e9 	628.63            	1.7515e7	1   	0.                
   lr(2) =       	1.6079e9 	1052.7            	1.2264e6	1   	0.                
   lr(3) =       	3.0815e9 	1392.5000000000002	573040. 	1   	0.                
   lr(4) =       	2.5647e9 	77352.            	2975.3  	1   	0.                
   lr(5) =       	1.8742e9 	35475.            	2888.2  	1   	0.                
   lr(6) =       	1.7146e9 	50571.            	1641.6  	1   	0.                
   lr(7) =       	1.7444e9 	46729.            	1785.7  	1   	0.                
   lr(8) =       	1.8744e9 	34971.            	2308.8  	1   	0.                
   lr(9) =       	1.8597e9 	24702.            	2635.   	1   	0.                
   lr(10) =      	1.875e9  	38520.            	711.18  	1   	0.                
/                
