Cavity #139      
                 	Frequency	R/Q               	Q       	mode	Polarization_Angle
                 	(Hz)     	Ohm/m^(2n)        	        	    	(Radians/2pi)     
&long_range_modes
   lr(1) =       	1.5987e9 	458.72            	1.4569e6	1   	0.                
   lr(2) =       	3.0787e9 	3053.7            	143610. 	1   	0.                
   lr(3) =       	1.71e9   	54104.            	1623.3  	1   	0.                
   lr(4) =       	1.874e9  	27400.000000000004	2784.4  	1   	0.                
   lr(5) =       	1.8747e9 	28509.000000000004	2558.5  	1   	0.                
   lr(6) =       	2.5471e9 	38857.            	2522.9  	1   	0.                
   lr(7) =       	1.7451e9 	41000.            	1582.3  	1   	0.                
   lr(8) =       	1.8626e9 	25022.000000000004	2703.6  	1   	0.                
   lr(9) =       	2.5472e9 	38667.            	1896.4  	1   	0.                
   lr(10) =      	1.8748e9 	26182.            	1894.   	1   	0.                
/                
