Cavity #171      
                 	Frequency	R/Q               	Q      	mode	Polarization_Angle
                 	(Hz)     	Ohm/m^(2n)        	       	    	(Radians/2pi)     
&long_range_modes
   lr(1) =       	5.5583e9 	2987.7            	718320.	1   	0.                
   lr(2) =       	5.5583e9 	2955.9999999999995	426570.	1   	0.                
   lr(3) =       	3.0574e9 	2284.7000000000003	214790.	1   	0.                
   lr(4) =       	2.551e9  	43099.99999999999 	5055.2 	1   	0.                
   lr(5) =       	2.551e9  	40250.            	5092.4 	1   	0.                
   lr(6) =       	1.7409e9 	38980.            	2121.1 	1   	0.                
   lr(7) =       	1.8573e9 	25407.            	3320.  	1   	0.                
   lr(8) =       	1.6967e9 	49913.            	1406.6 	1   	0.                
   lr(9) =       	1.871e9  	32263.            	2250.9 	1   	0.                
   lr(10) =      	1.8712e9 	32969.            	2008.7 	1   	0.                
/                
