Cavity #120      
                 	Frequency	R/Q               	Q       	mode	Polarization_Angle
                 	(Hz)     	Ohm/m^(2n)        	        	    	(Radians/2pi)     
&long_range_modes
   lr(1) =       	1.5961e9 	289.6             	1.2423e6	1   	0.                
   lr(2) =       	1.8759e9 	38892.            	3018.5  	1   	0.                
   lr(3) =       	1.7149e9 	52137.            	1475.2  	1   	0.                
   lr(4) =       	1.858e9  	28893.            	2706.6  	1   	0.                
   lr(5) =       	1.7455e9 	37110.            	1733.4  	1   	0.                
   lr(6) =       	1.8762e9 	42817.            	1149.5  	1   	0.                
   lr(7) =       	1.8767e9 	39498.            	667.06  	1   	0.                
   lr(8) =       	2.5312e9 	25348.            	1388.6  	1   	0.                
   lr(9) =       	1.7999e9 	12681.            	1246.3  	1   	0.                
   lr(10) =      	1.8832e9 	10109.999999999998	926.26  	1   	0.                
/                
