Cavity #103      
                 	Frequency	R/Q               	Q      	mode	Polarization_Angle
                 	(Hz)     	Ohm/m^(2n)        	       	    	(Radians/2pi)     
&long_range_modes
   lr(1) =       	1.5964e9 	880.38            	897490.	1   	0.                
   lr(2) =       	5.5789e9 	4279.9            	105630.	1   	0.                
   lr(3) =       	1.7156e9 	51790.            	1871.3 	1   	0.                
   lr(4) =       	1.7459e9 	42527.            	1861.9 	1   	0.                
   lr(5) =       	1.8567e9 	34731.            	1830.9 	1   	0.                
   lr(6) =       	2.5518e9 	20426.000000000004	4029.1 	1   	0.                
   lr(7) =       	2.5518e9 	23368.000000000004	2705.  	1   	0.                
   lr(8) =       	1.8766e9 	28457.            	1591.3 	1   	0.                
   lr(9) =       	1.8766e9 	27804.000000000004	1479.1 	1   	0.                
   lr(10) =      	1.8781e9 	28323.999999999996	1092.3 	1   	0.                
/                
