Cavity #108      
                 	Frequency	R/Q              	Q      	mode	Polarization_Angle
                 	(Hz)     	Ohm/m^(2n)       	       	    	(Radians/2pi)     
&long_range_modes
   lr(1) =       	1.5917e9 	520.19           	283370.	1   	0.                
   lr(2) =       	1.8731e9 	25126.           	4671.1 	1   	0.                
   lr(3) =       	1.7056e9 	43909.           	2001.3 	1   	0.                
   lr(4) =       	1.8726e9 	25728.           	3643.3 	1   	0.                
   lr(5) =       	1.7365e9 	58770.           	1362.9 	1   	0.                
   lr(6) =       	2.5801e9 	47290.           	1903.3 	1   	0.                
   lr(7) =       	1.8837e9 	5646.            	8761.5 	1   	0.                
   lr(8) =       	1.8581e9 	28762.           	1653.2 	1   	0.                
   lr(9) =       	1.8837e9 	5222.400000000001	9190.9 	1   	0.                
   lr(10) =      	1.8578e9 	27736.           	954.56 	1   	0.                
/                
