Cavity #141      
                 	Frequency	R/Q               	Q      	mode	Polarization_Angle
                 	(Hz)     	Ohm/m^(2n)        	       	    	(Radians/2pi)     
&long_range_modes
   lr(1) =       	1.5969e9 	760.5000000000001 	902820.	1   	0.                
   lr(2) =       	2.5771e9 	57633.            	4592.  	1   	0.                
   lr(3) =       	1.7421e9 	56416.00000000001 	2677.1 	1   	0.                
   lr(4) =       	1.6999e9 	47044.            	1401.7 	1   	0.                
   lr(5) =       	1.8721e9 	26697.000000000004	1795.6 	1   	0.                
   lr(6) =       	1.8411e9 	8577.1            	5126.7 	1   	0.                
   lr(7) =       	1.8717e9 	24215.            	1489.1 	1   	0.                
   lr(8) =       	1.8673e9 	16145.            	1496.7 	1   	0.                
   lr(9) =       	1.8733e9 	30160.            	521.63 	1   	0.                
   lr(10) =      	1.7869e9 	15935.999999999998	709.18 	1   	0.                
/                
