Cavity #127      
                 	Frequency	R/Q               	Q     	mode	Polarization_Angle
                 	(Hz)     	Ohm/m^(2n)        	      	    	(Radians/2pi)     
&long_range_modes
   lr(1) =       	1.8893e9 	1802.6000000000001	95978.	1   	0.                
   lr(2) =       	1.8893e9 	1801.8000000000002	95987.	1   	0.                
   lr(3) =       	2.5689e9 	45550.            	4215.1	1   	0.                
   lr(4) =       	1.7425e9 	57602.            	1740.7	1   	0.                
   lr(5) =       	1.6971e9 	46977.            	1516.7	1   	0.                
   lr(6) =       	2.5409e9 	25638.            	3347.3	1   	0.                
   lr(7) =       	1.8699e9 	35126.            	1669.1	1   	0.                
   lr(8) =       	1.8704e9 	34481.            	1591.4	1   	0.                
   lr(9) =       	1.8713e9 	36512.            	1166.8	1   	0.                
   lr(10) =      	1.8602e9 	18921.            	1547.7	1   	0.                
/                
