Cavity #77       
                 	Frequency	R/Q               	Q      	mode	Polarization_Angle
                 	(Hz)     	Ohm/m^(2n)        	       	    	(Radians/2pi)     
&long_range_modes
   lr(1) =       	3.0641e9 	1673.3            	226980.	1   	0.                
   lr(2) =       	1.712e9  	53878.00000000001 	1796.6 	1   	0.                
   lr(3) =       	1.8737e9 	41545.            	2469.9 	1   	0.                
   lr(4) =       	1.8729e9 	40790.            	1936.7 	1   	0.                
   lr(5) =       	1.8738e9 	40148.            	1786.8 	1   	0.                
   lr(6) =       	1.854e9  	28687.999999999996	2403.8 	1   	0.                
   lr(7) =       	2.537e9  	37104.            	2457.9 	1   	0.                
   lr(8) =       	2.549e9  	49642.            	1505.8 	1   	0.                
   lr(9) =       	1.7429e9 	35266.            	1353.2 	1   	0.                
   lr(10) =      	1.8824e9 	9840.3            	4357.1 	1   	0.                
/                
