Cavity #180      
                 	Frequency	R/Q              	Q       	mode	Polarization_Angle
                 	(Hz)     	Ohm/m^(2n)       	        	    	(Radians/2pi)     
&long_range_modes
   lr(1) =       	3.0778e9 	397.89           	4.8164e6	1   	0.                
   lr(2) =       	1.6048e9 	568.4100000000001	791760. 	1   	0.                
   lr(3) =       	2.5556e9 	26216.           	9775.4  	1   	0.                
   lr(4) =       	2.5642e9 	55314.           	3775.9  	1   	0.                
   lr(5) =       	1.7154e9 	52638.99999999999	2000.2  	1   	0.                
   lr(6) =       	1.7422e9 	40542.99999999999	1843.1  	1   	0.                
   lr(7) =       	1.8692e9 	37770.           	2081.4  	1   	0.                
   lr(8) =       	1.8697e9 	41332.00000000001	1011.7  	1   	0.                
   lr(9) =       	1.8601e9 	20575.           	1702.7  	1   	0.                
   lr(10) =      	1.8706e9 	36206.           	668.35  	1   	0.                
/                
