Cavity #140      
                 	Frequency	R/Q               	Q      	mode	Polarization_Angle
                 	(Hz)     	Ohm/m^(2n)        	       	    	(Radians/2pi)     
&long_range_modes
   lr(1) =       	2.5519e9 	74111.            	17317. 	1   	0.                
   lr(2) =       	1.5979e9 	730.1             	900530.	1   	0.                
   lr(3) =       	3.0792e9 	3887.2000000000003	151940.	1   	0.                
   lr(4) =       	8.8288e9 	6406.8            	88809. 	1   	0.                
   lr(5) =       	1.705e9  	51506.            	1780.2 	1   	0.                
   lr(6) =       	1.7427e9 	40850.            	2124.8 	1   	0.                
   lr(7) =       	1.8673e9 	44252.            	1205.8 	1   	0.                
   lr(8) =       	1.869e9  	45300.            	819.89 	1   	0.                
   lr(9) =       	1.8766e9 	8287.2            	4210.4 	1   	0.                
   lr(10) =      	1.8573e9 	22533.            	1193.6 	1   	0.                
/                
