Cavity #147      
                 	Frequency	R/Q               	Q     	mode	Polarization_Angle
                 	(Hz)     	Ohm/m^(2n)        	      	    	(Radians/2pi)     
&long_range_modes
   lr(1) =       	2.5566e9 	74874.            	12918.	1   	0.                
   lr(2) =       	1.6975e9 	48272.00000000001 	2498.9	1   	0.                
   lr(3) =       	1.7397e9 	53200.            	1900.3	1   	0.                
   lr(4) =       	1.6221e9 	2730.7999999999997	14407.	1   	0.                
   lr(5) =       	1.871e9  	33157.            	907.41	1   	0.                
   lr(6) =       	1.8722e9 	32819.            	837.91	1   	0.                
   lr(7) =       	2.5506e9 	4786.9            	7519.8	1   	0.                
   lr(8) =       	1.8696e9 	29297.            	803.14	1   	0.                
   lr(9) =       	1.8579e9 	18500.            	725.44	1   	0.                
   lr(10) =      	1.8833e9 	10174.            	678.43	1   	0.                
/                
