Cavity #31       
                 	Frequency	R/Q               	Q       	mode	Polarization_Angle
                 	(Hz)     	Ohm/m^(2n)        	        	    	(Radians/2pi)     
&long_range_modes
   lr(1) =       	3.0737e9 	924.28            	3.4659e6	1   	0.                
   lr(2) =       	2.5647e9 	62763.            	17256.  	1   	0.                
   lr(3) =       	1.7388e9 	51497.            	1894.2  	1   	0.                
   lr(4) =       	1.87e9   	37752.            	1961.   	1   	0.                
   lr(5) =       	1.7052e9 	45904.99999999999 	1285.7  	1   	0.                
   lr(6) =       	1.8708e9 	35317.            	1199.7  	1   	0.                
   lr(7) =       	2.5437e9 	8049.8            	5952.3  	1   	0.                
   lr(8) =       	1.8578e9 	22722.000000000004	1407.7  	1   	0.                
   lr(9) =       	1.8713e9 	40914.            	625.78  	1   	0.                
   lr(10) =      	2.5278e9 	15408.            	1945.   	1   	0.                
/                
