Cavity #101      
                 	Frequency	R/Q              	Q       	mode	Polarization_Angle
                 	(Hz)     	Ohm/m^(2n)       	        	    	(Radians/2pi)     
&long_range_modes
   lr(1) =       	3.0749e9 	482.63           	5.2403e6	1   	0.                
   lr(2) =       	2.5627e9 	60834.           	3971.   	1   	0.                
   lr(3) =       	1.7416e9 	49330.99999999999	2116.7  	1   	0.                
   lr(4) =       	1.7024e9 	53407.           	1878.2  	1   	0.                
   lr(5) =       	1.8718e9 	34018.           	1716.3  	1   	0.                
   lr(6) =       	1.8711e9 	31507.           	1360.3  	1   	0.                
   lr(7) =       	1.8726e9 	35589.           	1156.8  	1   	0.                
   lr(8) =       	1.8596e9 	24239.           	1491.9  	1   	0.                
   lr(9) =       	2.5527e9 	18700.           	2138.9  	1   	0.                
   lr(10) =      	1.7907e9 	14267.           	672.25  	1   	0.                
/                
