Cavity #76       
                 	Frequency	R/Q              	Q     	mode	Polarization_Angle
                 	(Hz)     	Ohm/m^(2n)       	      	    	(Radians/2pi)     
&long_range_modes
   lr(1) =       	2.554e9  	75314.           	11434.	1   	0.                
   lr(2) =       	8.8364e9 	6817.8           	78337.	1   	0.                
   lr(3) =       	3.0772e9 	4032.            	46103.	1   	0.                
   lr(4) =       	1.7081e9 	51781.           	1847.6	1   	0.                
   lr(5) =       	1.74e9   	44607.           	1575.7	1   	0.                
   lr(6) =       	1.8697e9 	43432.00000000001	1108.9	1   	0.                
   lr(7) =       	1.8712e9 	44122.           	1083.5	1   	0.                
   lr(8) =       	1.857e9  	23117.           	1239. 	1   	0.                
   lr(9) =       	1.8718e9 	39604.           	727.85	1   	0.                
   lr(10) =      	1.8808e9 	9451.            	2188. 	1   	0.                
/                
