Cavity #83       
                 	Frequency	R/Q               	Q      	mode	Polarization_Angle
                 	(Hz)     	Ohm/m^(2n)        	       	    	(Radians/2pi)     
&long_range_modes
   lr(1) =       	3.0711e9 	3821.2000000000003	120480.	1   	0.                
   lr(2) =       	2.5597e9 	52124.            	5495.2 	1   	0.                
   lr(3) =       	3.058e9  	1191.9            	273930.	1   	0.                
   lr(4) =       	1.8691e9 	39611.            	2226.4 	1   	0.                
   lr(5) =       	1.7394e9 	41472.            	1742.1 	1   	0.                
   lr(6) =       	1.7045e9 	48538.            	1306.6 	1   	0.                
   lr(7) =       	2.5358e9 	25964.999999999996	3454.3 	1   	0.                
   lr(8) =       	1.8576e9 	20913.            	1867.9 	1   	0.                
   lr(9) =       	1.8694e9 	43285.            	680.83 	1   	0.                
   lr(10) =      	1.8702e9 	35335.            	441.06 	1   	0.                
/                
