Cavity #79       
                 	Frequency	R/Q               	Q      	mode	Polarization_Angle
                 	(Hz)     	Ohm/m^(2n)        	       	    	(Radians/2pi)     
&long_range_modes
   lr(1) =       	3.0754e9 	1830.4            	211530.	1   	0.                
   lr(2) =       	2.5472e9 	35622.            	3896.7 	1   	0.                
   lr(3) =       	1.7099e9 	52189.            	1622.6 	1   	0.                
   lr(4) =       	2.5596e9 	48516.            	2343.7 	1   	0.                
   lr(5) =       	1.8719e9 	38736.            	2124.7 	1   	0.                
   lr(6) =       	1.7439e9 	44851.            	1695.2 	1   	0.                
   lr(7) =       	1.8602e9 	24387.            	2020.6 	1   	0.                
   lr(8) =       	1.8727e9 	43330.            	847.9  	1   	0.                
   lr(9) =       	1.8733e9 	40054.99999999999 	657.7  	1   	0.                
   lr(10) =      	1.7925e9 	11845.000000000002	979.82 	1   	0.                
/                
