Cavity #45       
                 	Frequency	R/Q       	Q       	mode	Polarization_Angle
                 	(Hz)     	Ohm/m^(2n)	        	    	(Radians/2pi)     
&long_range_modes
   lr(1) =       	3.063e9  	351.64    	8.1684e6	1   	0.                
   lr(2) =       	2.5626e9 	70417.    	4821.7  	1   	0.                
   lr(3) =       	1.7364e9 	53699.    	1950.5  	1   	0.                
   lr(4) =       	1.7011e9 	47368.    	2140.5  	1   	0.                
   lr(5) =       	1.8722e9 	36422.    	978.51  	1   	0.                
   lr(6) =       	1.8708e9 	37134.    	910.96  	1   	0.                
   lr(7) =       	1.8697e9 	33931.    	719.27  	1   	0.                
   lr(8) =       	2.5565e9 	7326.4    	4194.5  	1   	0.                
   lr(9) =       	1.8598e9 	22407.    	780.07  	1   	0.                
   lr(10) =      	1.79e9   	12744.    	655.21  	1   	0.                
/                
