Cavity #78       
                 	Frequency	R/Q               	Q     	mode	Polarization_Angle
                 	(Hz)     	Ohm/m^(2n)        	      	    	(Radians/2pi)     
&long_range_modes
   lr(1) =       	2.5621e9 	61553.00000000001 	12777.	1   	0.                
   lr(2) =       	1.7062e9 	52270.            	1807.6	1   	0.                
   lr(3) =       	1.739e9  	46266.            	1515.8	1   	0.                
   lr(4) =       	1.8691e9 	35547.            	1565.1	1   	0.                
   lr(5) =       	1.8698e9 	36595.            	1382.9	1   	0.                
   lr(6) =       	1.8707e9 	38949.            	1006.7	1   	0.                
   lr(7) =       	1.8557e9 	23983.            	1297.6	1   	0.                
   lr(8) =       	2.5417e9 	10130.999999999998	3167.1	1   	0.                
   lr(9) =       	1.8804e9 	6667.2            	3309.9	1   	0.                
   lr(10) =      	1.6762e9 	10238.            	995.42	1   	0.                
/                
