Cavity #88       
                 	Frequency	R/Q               	Q       	mode	Polarization_Angle
                 	(Hz)     	Ohm/m^(2n)        	        	    	(Radians/2pi)     
&long_range_modes
   lr(1) =       	3.057e9  	353.96999999999997	8.29e6  	1   	0.                
   lr(2) =       	5.5845e9 	4888.6            	622590. 	1   	0.                
   lr(3) =       	3.0628e9 	1192.8999999999999	1.0917e6	1   	0.                
   lr(4) =       	2.5477e9 	70639.            	4416.2  	1   	0.                
   lr(5) =       	1.7031e9 	55004.            	1969.5  	1   	0.                
   lr(6) =       	1.7384e9 	33676.            	2006.1  	1   	0.                
   lr(7) =       	1.8682e9 	40563.            	1779.2  	1   	0.                
   lr(8) =       	1.854e9  	25742.            	1620.2  	1   	0.                
   lr(9) =       	1.8691e9 	43833.            	805.6   	1   	0.                
   lr(10) =      	1.87e9   	39571.            	569.42  	1   	0.                
/                
