Cavity #123      
                 	Frequency	R/Q              	Q      	mode	Polarization_Angle
                 	(Hz)     	Ohm/m^(2n)       	       	    	(Radians/2pi)     
&long_range_modes
   lr(1) =       	3.0804e9 	2116.2           	204240.	1   	0.                
   lr(2) =       	2.5413e9 	77462.           	3448.6 	1   	0.                
   lr(3) =       	1.8687e9 	43569.00000000001	2362.8 	1   	0.                
   lr(4) =       	3.0696e9 	4022.5           	35358. 	1   	0.                
   lr(5) =       	1.7041e9 	50569.           	1502.  	1   	0.                
   lr(6) =       	1.7367e9 	32900.           	1760.2 	1   	0.                
   lr(7) =       	1.8525e9 	26964.           	1794.  	1   	0.                
   lr(8) =       	1.8694e9 	47829.           	706.03 	1   	0.                
   lr(9) =       	2.5383e9 	48029.           	896.38 	1   	0.                
   lr(10) =      	1.8699e9 	42850.           	514.38 	1   	0.                
/                
